make;model;code;version;descmotor;desctransmision
052;008;02;LTS - Automatico;L4, 2.3i, 8V;A
052;008;03;XR5 - Automatico;L4, 2.3i, 8V;A
052;008;04;GS 4P - Automatico;L4, 2.3i, 8V;A
052;008;05;LS 4P - Automatico;L4, 2.3i, 8V;A
052;008;06;GS 2P - Sincronico;L4, 2.3i, 8V;S
052;008;07;LTS - Sincronico;L4, 2.3i, 8V;S
052;008;08;XR5 - Sincronico;L4, 2.3i, 8V;S
052;008;09;GS 4P - Sincronico;L4, 2.3i, 8V;S
052;008;10;LS 4P - Sincronico;L4, 2.3i, 8V;S
052;009;01;Convertible - Automatico;L4, 1.6i, 16V;A
052;009;02;XR-2 Convertible - Automatico;L4, 1.6i, 16V;A
052;009;03;Convertible - Sincronico;L4, 1.6i, 16V;S
052;009;04;XR-2 Convertible - Sincronico;L4, 1.6i, 16V;S
052;010;01;Premier - Automatico;V6, 4.2i, 12V;A
052;010;02;Luxury - Automatico;V6, 4.2i, 12V;A
052;011;01;Chasis - Sincronico;L6, 12 , 12V;S
052;012;01;Convenience/Base  4x4 - Automatico;L4, 2.3i, 16V;A
052;012;02;Convenience/Base 4x2 - Automatico;L4, 2.5i, 16V;A
052;012;03;Premier 4x2 - Automatico;V6, 3.0i, 24V;A
052;012;04;Premier 4x4 - Automatico;V6, 3.0i, 24V;A
052;012;05;Base Hybrido AWD - CVT;L4, 2.3i, 16V;CVT
052;013;01;Luxury AWD - CVT;V6, 3.0i, 24V;CVT
052;013;02;Luxury  - Automatico;V6, 3.0i, 24V;A
052;013;03;Premier AWD - CVT;V6, 3.0i, 24V;CVT
052;013;04;Premier  - Automatico;V6, 3.0i, 24V;A
052;014;01;Base - Sincronico;L4, 2.3i, 16V;S
052;014;02;Base - Automatico;L4, 2.3i, 16V;A
052;014;03;Base V6 - Automatico;V6, 3.0i, 24V;A
052;014;04;Premier V6 - Automatico;V6, 3.0i, 24V;A
052;014;05;Premier V6 AWD - Automatico;V6, 3.0i, 24V;A
052;014;06;Premier - Automatico;L4, 2.5i, 16V;A
052;016;01;48 Pick Up - Sincronico;V8, 5.0 , 16V;S
052;017;01;Station Wagon - Automatico;V8, 5.0 , 16V;A
053;001;01;Básico - Sincronico;L4, 1.0 , 8V;S
053;001;02;Cooper - Sincronico;L4, 1.0 , 8V;S
053;001;03;Full equipo - Sincronico;L4, 1.0 , 8V;S
053;001;04;Cooper S - Sincronico;L4, 2.0i, 16V;S
053;001;05;Cooper S - Sincronico;L4, 1.6i, 16V;S
053;001;06;Cooper Base - Sincronico;L4, 1.6i, 16V;S
053;001;07;Cooper Base - CVT;L4, 1.6i, 16V;CVT
053;001;08;Cooper Salt/Base  - Sincronico;L4, 1.6i, 16V;S
053;001;09;Cooper Chili - Sincronico;L4, 1.6i, 16V;S
053;001;10;Cooper Pepper - Sincronico;L4, 1.6i, 16V;S
053;001;11;Cooper S Salt/Base - Sincronico;L4, 1.6i, 16V;S
053;001;12;Cooper S Chili - Sincronico;L4, 1.6i, 16V;S
053;001;13;Cooper S Hot Chili - Sincronico;L4, 1.6i, 16V;S
053;001;14;Cooper S Hot Chili Cabrio - Sincronico;L4, 1.6i, 16V;S
053;001;15;Cooper Pepper - Automatico;L4, 1.6i, 16V;A
053;001;16;Cooper Chili - Automatico;L4, 1.6i, 16V;A
053;001;17;Cooper S Cabrio - Sincronico;L4, 1.6i, 16V;S
053;001;18;Cooper S Chili - Automatico;L4, 1.6i, 16V;A
053;001;19;Cooper S Hot Chili - Automatico;L4, 1.6i, 16V;A
053;001;20;Cooper S Salt - Automatico;L4, 1.6i, 16V;A
053;001;21;Cooper S Hot Chili Cabrio - Automatico;L4, 1.6i, 16V;A
053;001;22;Cooper S Chili Cabrio - Automatico;L4, 1.6i, 16V;A
053;001;23;Cooper S Chili Cabrio - Sincronico;L4, 1.6i, 16V;S
053;001;24;One - Sincronico;L4, 1.6i, 16V;S
053;001;25;John Cooper Works - Sincronico;L4, 1.6i, 16V;S
053;001;26;John Cooper Works Cabrio - Sincronico;L4, 1.6i, 16V;S
053;001;27;Clubman Base - Sincronico;L4, 1.6i, 16V;S
053;001;28;Clubman S - Sincronico;L4, 1.6i, 16V;S
053;001;29;Clubman John Cooper Work - Sincronico;L4, 1.6i, 16V;S
053;001;30;Countryman Base - Sincronico;L4, 1.6i, 16V;S
053;001;31;Countryman S - Sincronico;L4, 1.6i, 16V;S
053;001;32;Countryman S ALL4 - Sincronico;L4, 1.6i, 16V;S
053;001;33;Countryman John Cooper Works ALL4 - Sincronico;L4, 1.6i, 16V;S
053;001;34;Countryman Base - Automatico;L4, 1.6i, 16V;A
053;001;35;Countryman S - Automatico;L4, 1.6i, 16V;A
053;001;36;Countryman S ALL4 - Automatico;L4, 1.6i, 16V;A
053;001;37;Countryman John Cooper Works ALL4 - Automatico;L4, 1.6i, 16V;A
054;001;01;125 - Sincronico;L1, 0.125, 2V;S
054;001;02;250 - Sincronico;L1, 0.25, 2V;S
055;001;01;GT - Automatico;V6, 3.0i, 24V;A
055;001;02;GT  SL - Automatico;V6, 3.0i, 24V;A
055;001;03;GT VR4 - Sincronico;V6, 3.0i, 24V;S
055;001;04;Spyder SL - Automatico;V6, 3.0i, 24V;A
055;001;05;Spyder VR4 - Sincronico;V6, 3.0i, 24V;S
055;001;06;GT - Sincronico;V6, 3.0i, 24V;S
055;001;07;GT SL - Sincronico;V6, 3.0i, 24V;S
055;002;01;Chasis 444 - Sincronico;L6, 10i, 12V;S
055;003;01;FE 434-TD Chasis - Sincronico;L4, 3.3i, 8V;S
055;003;02;FE 444-TD Chasis - Sincronico;L4, 3.3i, 8V;S
055;003;03;649-TD Chasis - Sincronico;L4, 3.9i, 8V;S
055;003;04;649-D Chasis - Sincronico;L4, 3.9i, 8V;S
055;003;05;659-TD Chasis - Sincronico;L4, 3.9i, 8V;S
055;003;06;FE 649D Minibus 20Ptos Urbano - Sincronico;L4, 3.9i, 8V;S
055;003;07;FE-84 Chasis - Sincronico;L4, 3.9i, 8V;S
055;003;08;FE-85 Chasis - Sincronico;L4, 3.9i, 8V;S
055;004;01;GTi - Sincronico;L4, 1.8i, 16V;S
055;005;01;ES/Wagon - Automatico;V6, 3.0i, 24V;A
055;005;02;LS - Automatico;V6, 3.0i, 24V;A
055;005;03;ES - Automatico;V6, 3.5i, 24V;A
055;005;04;LS - Automatico;V6, 3.5i, 24V;A
055;005;05;Versión sin siglas - Automatico;V6, 3.0i, 12V;A
055;005;06;VR-X - Automatico;V6, 3.5i, 24V;A
055;006;01;RS - Automatico;L4, 2.0i, 16V;A
055;006;02;GS - Automatico;L4, 2.4i, 16V;A
055;006;03;GS-T - Automatico;L4, 2.0i, 16V;A
055;006;04;GSX 4WD - Automatico;L4, 2.0i, 16V;A
055;006;05;Spyder Convertible GS - Sincronico;L4, 2.4i, 16V;S
055;006;06;Spyder Conv. GS-T - Automatico;L4, 2.0i, 16V;A
055;006;07;GS - Automatico;L4, 2.0i, 16V;A
055;006;08;GS - Sincronico;L4, 2.0i, 16V;S
055;006;09;GT - Sincronico;V6, 3.0i, 24V;S
055;006;10;GT - Automatico;V6, 3.0i, 24V;A
055;006;11;Spyder Convertible GS - Automatico;L4, 2.4i, 16V;A
055;006;12;Spyder Convertible GT - Sincronico;V6, 3.8i, 24V;S
055;006;13;Spyder Convertible GT - Automatico;V6, 3.0i, 24V;A
055;006;14;GTS - Automatico;V6, 3.0i, 24V;A
055;006;15;GTS - Sincronico;V6, 3.0i, 24V;S
055;006;16;GTS Spyder - Automatico;V6, 3.0i, 24V;A
055;006;17;GTS Spyder - Sincronico;V6, 3.0i, 24V;S
055;006;18;RS - Sincronico;L4, 2.0i, 16V;S
055;006;19;GS - Sincronico;L4, 2.0i, 16V;S
055;006;20;GS-T - Sincronico;L4, 2.0i, 16V;S
055;006;21;Spyder Conv. GS-T - Sincronico;L4, 2.0i, 16V;S
055;007;01;Wagon - Automatico;L4, 2.4i, 16V;A
055;007;02;AWD Wagon - Automatico;L4, 2.4i, 16V;A
055;007;03;LRV Wagon - Automatico;L4, 1.8i, 16V;A
055;007;04;LRV AWD Wagon - Automatico;L4, 2.4i, 16V;A
055;007;05;LRV Sport Wagon - Automatico;L4, 2.4i, 16V;A
055;007;06;LRV Sport AWD Wagon - Automatico;L4, 2.4i, 16V;A
055;007;07;SP Wagon - Automatico;L4, 2.4i, 16V;A
055;007;08;SP AWD Wagon - Automatico;L4, 2.4i, 16V;A
055;007;09;LRV Wagon - Sincronico;L4, 1.8i, 16V;S
055;007;10;LRV AWD Wagon - Sincronico;L4, 2.4i, 16V;S
055;007;11;LRV Sport Wagon - Sincronico;L4, 2.4i, 16V;S
055;007;12;LRV Sport AWD Wagon - Sincronico;L4, 2.4i, 16V;S
055;008;01;ES - Automatico;L4, 2.0i, 16V;A
055;008;02;S - Automatico;L4, 2.0i, 16V;A
055;008;03;GS - Automatico;L4, 2.0i, 16V;A
055;008;04;LS - Automatico;L4, 2.4i, 16V;A
055;008;05;DE - Automatico;L4, 2.4i, 16V;A
055;008;06;GSX  4WD - Automatico;L4, 2.0i, 16V;A
055;008;07;Sedan - Automatico;L4, 2.0i, 16V;A
055;008;08;GSR - Automatico;L4, 2.0i, 16V;A
055;008;09;VR-4  4WD - Sincronico;L4, 2.0i, 16V;S
055;008;10;ES V6 - Automatico;V6, 3.0i, 24V;A
055;008;11;GTZ/GTS V6 - Automatico;V6, 3.0i, 24V;A
055;008;12;LS V6 - Automatico;V6, 3.0i, 24V;A
055;008;13;VR - Automatico;V6, 2.5i, 24V;A
055;008;14;Edición especial - Automatico;V6, 2.5i, 24V;A
055;008;15;S - Sincronico;L4, 2.4i, 16V;S
055;008;16;DE - Sincronico;L4, 2.4i, 16V;S
055;008;17;GSX 4WD - Sincronico;L4, 2.0i, 16V;S
055;008;18;Sedan - Sincronico;L4, 2.0i, 16V;S
055;008;19;GSR - Sincronico;L4, 2.0i, 16V;S
055;008;20;ES - Sincronico;L4, 2.4i, 16V;S
055;008;21;GTZ V6 - Sincronico;V6, 3.0i, 24V;S
055;008;22;LS - Sincronico;L4, 2.4i, 16V;S
055;008;23;Super Sport - Automatico;V6, 2.5i, 24V;A
055;008;24;V6-24V - Secuencial;V6, 2.0i, 24V;SEC
055;008;25;Sport V6 - Automatico;V6, 3.8i, 24V;A
055;008;26;Sport - Automatico;L4, 2.4i, 16V;A
055;008;27;SE - Automatico;L4, 2.4i, 16V;A
055;009;01;Panel A/A - Sincronico;L4, 2.0, 8V;S
055;009;02;Panel - Automatico;L4, 2.4, 8V;A
055;009;03;Panel - Automatico;L4, 1.8, 8V;A
055;009;04;Wagon - Automatico;L4, 2.0, 8V;A
055;009;05;Panel Ambulancia - Sincronico;L4, 2.0, 8V;S
055;009;06;Panel S/A - Sincronico;L4, 2.0, 8V;S
055;010;01;Versión sin siglas - Sincronico;L4, 1.3, 8V;S
055;010;02;GLX - Sincronico;L4, 1.5, 12V;S
055;010;03;GLX - Automatico;L4, 1.5, 12V;A
055;010;04;MX - Sincronico;L4, 1.6i, 16V;S
055;010;05;MX - Automatico;L4, 1.6i, 16V;A
055;010;06;GL 1.3L A/A - Sincronico;L4, 1.3 , 12V;S
055;010;07;GL 1.3L A/A - Automatico;L4, 1.3 , 12V;A
055;010;08;GLXi 1.5 A/A - Automatico;L4, 1.5i, 16V;A
055;010;09;1.8 GLX - Sincronico;L4, 1.8i, 16V;S
055;010;10;1.8 GLX - Automatico;L4, 1.8i, 16V;A
055;010;11;1.6 GLXi - Automatico;L4, 1.6i, 16V;A
055;010;12;ES 4P - Automatico;L4, 2.0i, 16V;A
055;010;13;1.6 GLXi - Sincronico;L4, 1.6i, 16V;S
055;010;14;Touring 2.0 - Automatico;L4, 2.0i, 16V;A
055;010;15;Touring 2.0 - Sincronico;L4, 2.0i, 16V;S
055;010;16;Evolution/Carisma GT - Sincronico;L4, 2.0i, 16V;S
055;010;17;Evolution Sport AWD - Sincronico;L4, 2.0i, 16V;S
055;010;18;GLXi Wagon - Sincronico;L4, 1.6i, 16V;S
055;010;19;Evolution VIII - Sincronico;L4, 2.0i, 16V;S
055;010;20;O-Z Rally - Automatico;L4, 2.0i, 16V;A
055;010;21;O-Z Rally - Sincronico;L4, 2.0i, 16V;S
055;010;22;Evolution AWD - Sincronico;L4, 2.0i, 16V;S
055;010;23;GTS - Sincronico;L4, 2.0i, 16V;S
055;010;24;GTS - CVT;L4, 2.0i, 16V;CVT
055;010;25;DE - CVT;L4, 2.0i, 16V;CVT
055;010;26;DE - Sincronico;L4, 2.0i, 16V;S
055;010;27;Evolution GSR - Sincronico;L4, 2.0i, 16V;S
055;010;28;Evolution MR Touring - Sincronico;L4, 2.0i, 16V;S
055;010;29;Sportback GTS - Sincronico;L4, 2.4i, 16V;S
055;010;30;Sportback Ralliart - Sincronico;L4, 2.0i, 16V;S
055;010;31;Evolucion MR - Secuencial;L4, 2.0i, 16V;SEC
055;010;32;Sportback GTS - CVT;L4, 2.4i, 16V;CVT
055;010;33;GT - CVT;L4, 2.4i, 16V;CVT
055;010;34;GT - Sincronico;L4, 2.4i, 16V;S
055;010;35;SE AWD - CVT;L4, 2.4i, 16V;CVT
055;010;36;Ralliart AWD - Sincronico;L4, 2.0i, 16V;S
055;010;37;Sportback ES - CVT;L4, 2.0i, 16V;CVT
055;010;38;Sportback GT - CVT;L4, 2.4i, 16V;CVT
055;011;01;Versión sin siglas - Automatico;L4, 2.0i, 16V;A
055;011;02;Versión sin siglas - Automatico;V6, 2.5i, 24V;A
055;011;03;Edición Especial - Automatico;V6, 2.5i, 24V;A
055;012;01;MAX Pick-Up - Automatico;L4, 2.4i, 8V;A
055;012;02;MAX Pick-Up - Sincronico;L4, 2.4i, 8V;S
055;012;03;MAX 4x4 Pick-Up - Sincronico;V6, 3.0i, 12V;S
055;012;04;MAX Macrocab Pick-Up - Automatico;L4, 2.4i, 8V;A
055;012;05;MAX Macrocab Pick-Up - Sincronico;L4, 2.4i, 8V;S
055;013;01;12 Puestos - Sincronico;L4, 2.0i, 8V;S
055;013;02;9 Puestos - Sincronico;L4, 2.0i, 8V;S
055;014;01;ES 2P - Sincronico;L4, 1.5i, 12V;S
055;014;02;ES 4P - Sincronico;L4, 1.8i, 16V;S
055;014;03;GS 4P - Automatico;L4, 1.6i, 16V;A
055;014;04;LS 2P - Sincronico;L4, 1.5i, 12V;S
055;014;05;LS 4P - Automatico;L4, 1.5i, 12V;A
055;014;06;S 2P - Sincronico;L4, 1.5i, 12V;S
055;014;07;S 4P - Sincronico;L4, 1.5i, 12V;S
055;014;08;Sp. Edition 3P - Automatico;L4, 1.5i, 12V;A
055;014;09;VL 3P - Automatico;L4, 1.5i, 12V;A
055;014;10;DE 4P - Automatico;L4, 1.5i, 12V;A
055;014;11;2P - Automatico;L4, 1.8i, 16V;A
055;014;12;2P - Sincronico;L4, 1.8i, 16V;S
055;014;13;LS 2P - Automatico;L4, 1.5i, 12V;A
055;014;14;DE 2P - Sincronico;L4, 1.5i, 12V;S
055;014;15;DE 2P - Automatico;L4, 1.5i, 12V;A
055;014;16;GS 4P - Sincronico;L4, 1.6i, 16V;S
055;014;17;VL 3P - Sincronico;L4, 1.5i, 12V;S
055;014;18;DE 4P - Sincronico;L4, 1.5i, 12V;S
055;014;19;HB DE - Sincronico;L3, 1.2i, 12V;S
055;014;20;HB DE - CVT;L3, 1.2i, 12V;CVT
055;014;21;HB ES - Sincronico;L3, 1.2i, 12V;S
055;014;22;HB ES - CVT;L3, 1.2i, 12V;CVT
055;015;01;2P 4x4 - Sincronico;V6, 3.0 , 12V;S
055;015;02;2P 4x4 - Automatico;V6, 3.0 , 12V;A
055;015;03;4P 4x4 - Sincronico;V6, 3.0i, 12V;S
055;015;04;4P 4x4 - Automatico;V6, 3.0i, 12V;A
055;015;05;GL 2P 4x4 - Sincronico;V6, 3.0 , 12V;S
055;015;06;GL Dakar 2P 4x4 - Sincronico;V6, 3.0 , 12V;S
055;015;07;GLX 4P 4x4 - Sincronico;V6, 3.0i, 12V;S
055;015;08;GLX 4P 4x4 - Automatico;V6, 3.0i, 12V;A
055;015;09;GLX Status 4P 4x4 - Sincronico;V6, 3.0i, 12V;S
055;015;10;GLX Status 4P 4x4 - Automatico;V6, 3.0i, 12V;A
055;015;11;Sport ES - Sincronico;L4, 2.4i, 16V;S
055;015;12;Sport LS - Automatico;V6, 3.0i, 24V;A
055;015;13;Sport XLS - Automatico;V6, 3.0i, 24V;A
055;015;16;Sport LS 4x4 - Automatico;V6, 3.0i, 24V;A
055;015;17;Sport XLS 4x4 - Automatico;V6, 3.0i, 24V;A
055;015;18;LS 4x4  - Automatico;V6, 3.0i, 24V;A
055;015;19;SR 4x4 - Automatico;V6, 3.0i, 24V;A
055;015;20;Dakar SE 2P 4x4 - Sincronico;V6, 3.0 , 12V;S
055;015;21;Sport LTD 4x4 - Automatico;V6, 3.5i, 24V;A
055;015;22;Sport LTD - Automatico;V6, 3.5i, 24V;A
055;015;23;4x4 - Automatico;V6, 3.0i, 24V;A
055;015;24;XLS 4x4 - Automatico;V6, 3.5i, 24V;A
055;015;25;Limited 4x4 - Automatico;V6, 3.5i, 24V;A
055;015;26;Sport 4x4 - Automatico;V6, 3.0i, 24V;A
055;015;27;Dakar GLX 2P 4x4 - Sincronico;V6, 3.0i, 12V;S
055;015;28;Sport GLS 4P 4x4 - Automatico;V6, 3.0i, 24V;A
055;015;29;TDI Intercooler 4x4 - Sincronico;L4, 2.8i, 8V;S
055;015;30;Sport GLS 4P  - Automatico;V6, 3.0i, 24V;A
055;015;31;Limited GLS 4x4 - Automatico;V6, 3.5i, 24V;A
055;015;32;IO 2P 4x4  - Sincronico;L4, 1.8i, 16V;S
055;015;33;Limited GLS 2P 4x4 - Automatico;V6, 3.8i, 24V;A
055;015;34;2P 4x4 - Sincronico;L4, 2.4i, 16V;S
055;015;35;TR4 4x4 - Sincronico;L4, 2.0i, 16V;S
055;015;36;Sport 4x4 - Automatico;V6, 3.5i, 24V;A
055;015;37;Base - Sincronico;L4, 2.6i, 8V;S
055;015;38;Sport GLX 4P 4x4 - Automatico;V6, 3.0i, 24V;A
055;015;39;Sport GLS 4P 4x4 - Automatico;V6, 3.0i, 24V;A
055;016;01;Versión sin siglas - Sincronico;L4, 2.0i, 16V;S
055;016;02;Versión sin siglas - Automatico;L4, 2.0i, 16V;A
055;017;01;Versión sin siglas - Sincronico;V6, 2.5i, 24V;S
055;017;02;Edición Especial - Sincronico;V6, 2.5i, 24V;S
055;017;03;Versión sin siglas - Sincronico;L4, 2.0i, 16V;S
055;018;01;Versión sin siglas - Automatico;V6, 3.0i, 24V;A
055;019;01;GLX - Automatico;L4, 2.4i, 16V;A
055;019;02;GLX - Automatico;L4, 1.8i, 16V;A
055;020;01;Versión sin siglas - Automatico;L4, 2.4i, 16V;A
055;021;01;Versión sin siglas - Automatico;L4, 1.8i, 8V;A
055;021;02;EXCEED - Automatico;L4, 2.4i, 16V;A
055;022;01;Versión sin siglas - Sincronico;L4, 2i, 16V;S
055;022;02;Versión sin siglas - Automatico;L4, 2i, 16V;A
055;023;01;Versión sin siglas - Sincronico;L4, 2i, 16V;S
055;024;01;Club Cab. LT P-Up (L200) - Sincronico;L4, 2.0i, 16V;S
055;024;02;D.Cab. LT P-Up (L200) - Sincronico;L4, 2.0i, 16V;S
055;024;03;D.Cab. LT 4x4 P-Up (L200) - Sincronico;L4, 2.0i, 16V;S
055;024;04;D.Cab. GLS 4x4 P-Up (L200) - Sincronico;L4, 2.0i, 8V;S
055;025;01;Hatchback 2P - Automatico;L4, 1.5i, 8V;A
055;025;02;RS Hatchback 2P - Automatico;L4, 1.5i, 8V;A
055;025;03;RS Hatchback 2P - Sincronico;L4, 1.5i, 8V;S
055;025;04;Hatchback 2P - Sincronico;L4, 1.5i, 8V;S
055;026;01;215 EAL Chasis - Sincronico;L6, 6.6i, 12V;S
055;026;02;217 Chasis - Sincronico;L6, 7.5i, 12V;S
055;027;01;615 JHL Chasis - Sincronico;L6, 7.5i, 12V;S
055;027;02;617 Chasis - Sincronico;L6, 7.5i, 12V;S
055;027;03;415 Chasis - Sincronico;L6, 6.5i, 12V;S
055;028;01;657 JL Chasis - Sincronico;L6, 7.5i, 12V;S
055;029;01;515 Chuto 6x4 - Sincronico;V8, 16i, 16V;S
055;029;02;517 Chuto 6x4 - Sincronico;L6, 12i, 12V;S
055;030;01;FE 439 - Sincronico;L6, 5.9i, 12V;S
055;033;01;Versión sin siglas - Sincronico;L4, 1.8i, 16V;S
055;034;01;1.0L  - Sincronico;L4, 1.0i, 16V;S
055;035;01;GLi A/A - Sincronico;L4, 1.3i, 8V;S
055;035;02;GLi Sin A/A - Sincronico;L4, 1.3i, 8V;S
055;035;03;Plus - Sincronico;L4, 1.3i, 8V;S
055;035;04;Taxi - Sincronico;L4, 1.3i, 8V;S
055;035;05;Taxi GNV - Sincronico;L4, 1.3i, 8V;S
055;035;06;GLX - Automatico;L4, 1.6i, 16V;A
055;036;01;LS 3.0 - Automatico;V6, 3.0i, 24V;A
055;036;02;GLS 3.0 - Automatico;V6, 3.0i, 24V;A
055;037;01;115 JLD 30-35Ptos Urbano - Sincronico;L6, 6.5i, 12V;S
055;038;01;LS  - Automatico;L4, 2.4i, 16V;A
055;038;02;LS AWD - Automatico;L4, 2.4i, 16V;A
055;038;03;XLS AWD - Automatico;L4, 2.4i, 16V;A
055;038;04;XLS  - Automatico;L4, 2.4i, 16V;A
055;038;05;GLX AWD - Secuencial;L4, 2.4i, 16V;SEC
055;038;06;Limited AWD - Automatico;L4, 2.4i, 16V;A
055;038;07;Limited  - Automatico;L4, 2.4i, 16V;A
055;038;08;SE  - Automatico;L4, 2.4i, 16V;A
055;038;09;SE AWD - Automatico;L4, 2.4i, 16V;A
055;038;10;GT AWD - Automatico;V6, 3.0i, 24V;A
055;038;11;ES - Automatico;L4, 2.4i, 16V;A
055;038;12;GT - Automatico;V6, 3.0i, 24V;A
055;038;13;Sport ES - Sincronico;L4, 2.0i, 16V;S
055;038;14;Sport ES - Automatico;L4, 2.0i, 16V;A
055;038;15;Sport SE - Automatico;L4, 2.0i, 16V;A
055;038;16;Sport SE 4x4 - Automatico;L4, 2.0i, 16V;A
055;039;01;LS - Automatico;V6, 3.8i, 24V;A
055;039;02;LS 4x4 - Automatico;V6, 3.8i, 24V;A
055;039;03;XLS 4x4 - Automatico;V6, 3.8i, 24V;A
055;039;04;XLS  - Automatico;V6, 3.8i, 24V;A
055;039;05;LTD 4x4 - Automatico;V6, 3.8i, 24V;A
055;039;06;LTD  - Automatico;V6, 3.8i, 24V;A
055;039;07;SE - Automatico;V6, 3.8i, 24V;A
055;039;08;SE 4x4 - Automatico;V6, 3.8i, 24V;A
055;040;01;7 Puestos - Automatico;L4, 2.4i, 16V;A
055;041;01;Crew Cab. Duro Cross V8 4x4 - Automatico;V8, 4.7i, 16V;A
055;041;02;Crew Cab. Duro Cross V8  - Automatico;V8, 4.7i, 16V;A
055;041;03;Crew Cab. Duro Cross V6 - Automatico;V6, 3.7i, 12V;A
055;041;04;Crew Cab. Duro Cross V6 4x4 - Automatico;V6, 3.7i, 12V;A
055;041;05;Crew Cab. LS 4x4 - Automatico;V6, 3.7i, 12V;A
055;041;06;Crew Cab. LS  - Automatico;V6, 3.7i, 12V;A
055;042;01;GS - Sincronico;L4, 1.8i, 16V;S
055;043;01;517 Chuto - Sincronico;L6, 12i, 12V;S
055;044;01;4P GDI 4x4 - Sincronico;L4, 2.0i, 16V;S
055;045;01;Sportero GLS 4x4 - Sincronico;V6, 3.5i, 24V;S
055;045;02;Sportero GLS 4x4 - Automatico;V6, 3.5i, 24V;A
055;045;03;Outdoor - Sincronico;L4, 2.5i, 16V;S
055;046;01;P04;V6, 12V;S
055;047;01;.;V6, 12L;S
056;001;01;SX Turbo - Automatico;L4, 1.8i, 16V;A
056;001;02;SX Base - Automatico;L4, 1.6i, 16V;A
056;001;03;SX SE - Automatico;L4, 1.6i, 16V;A
056;001;04;SX SE-R - Automatico;L4, 2.0i, 16V;A
056;001;05;SX Turbo - Sincronico;L4, 1.8i, 16V;S
056;001;06;SX Base - Sincronico;L4, 1.6i, 16V;S
056;001;07;SX SE - Sincronico;L4, 1.6i, 16V;S
056;001;08;SX SE-R - Sincronico;L4, 2.0i, 16V;S
056;002;01;SX 2P - Automatico;L4, 2.4i, 16V;A
056;002;02;SX LE 2P - Automatico;L4, 2.4i, 16V;A
056;002;03;SX SE 2P - Automatico;L4, 2.4i, 16V;A
056;002;04;SX SE Convertible - Automatico;L4, 2.4i, 16V;A
056;002;05;SX 2P - Sincronico;L4, 2.4i, 16V;S
056;002;06;SX LE 2P - Sincronico;L4, 2.4i, 16V;S
056;002;07;SX SE 2P - Sincronico;L4, 2.4i, 16V;S
056;002;08;SX SE Convertible - Sincronico;L4, 2,4i, 16V;S
056;003;01;ZX  2-Seater - Automatico;V6, 3.0i, 24V;A
056;003;02;ZX  2-Turbo - Sincronico;V6, 3.0i, 24V;S
056;003;03;ZX 2+2 - Automatico;V6, 3.0i, 24V;A
056;003;04;ZX Convertible - Automatico;V6, 3.0i, 24V;A
056;003;05;ZX 2-Seater - Sincronico;V6, 3.0i, 24V;S
056;003;06;ZX 2- Turbo - Automatico;V6, 3i, 24V;A
056;003;07;ZX 2+2 - Sincronico;V6, 3.0i, 24V;S
056;003;08;ZX Convertible - Sincronico;V6, 3.0i, 24V;S
056;004;01;GLE - Automatico;L4, 2.4i, 16V;A
056;004;02;GXE - Automatico;L4, 2.4i, 16V;A
056;004;03;SE - Automatico;L4, 2.4i, 16V;A
056;004;04;XE - Automatico;L4, 2.4i, 16V;A
056;004;05;GXE - Sincronico;L4, 2.4i, 16V;S
056;004;06;SE - Sincronico;L4, 2.4i, 16V;S
056;004;07;XE - Sincronico;L4, 2.4i, 16V;S
056;004;08;SL V6 - Automatico;L4, 2.5i, 16V;A
056;004;09;Base - Sincronico;L4, 2.5i, 16V;S
056;004;10;Base - Automatico;L4, 2.5i, 16V;A
056;004;11;S - Automatico;L4, 2.5i, 16V;A
056;004;12;S - Sincronico;L4, 2.5i, 16V;S
056;004;13;SE - Automatico;V6, 3.5i, 24V;A
056;004;14;S - Automatico;L4, 2.5i, 16V;A
056;004;15;2P SE - Sincronico;V6, 3.5i, 24V;S
056;004;16;2P SE - CVT;V6, 3.5i, 24V;CVT
056;004;17;2P S - CVT;L4, 2.5i, 16V;CVT
056;004;18;2P S - Sincronico;L4, 2.5i, 16V;S
056;004;19;SV V6 - Automatico;V6, 3.5i, 24V;A
056;004;20;SL - Automatico;L4, 2.5i, 16V;A
056;004;21;SR V6 2P - CVT;V6, 3.5i, 24V;CVT
056;004;22;SR V6 2P - Sincronico;V6, 3.5i, 24V;S
056;004;23;S V6 - CVT;V6, 3.5i, 24V;CVT
056;004;24;SV - Automatico;L4, 2.5i, 16V;A
056;005;01;SSS - Automatico;L4, 2.0i, 16V;A
056;005;02;SSS - Sincronico;L4, 2.0i, 16V;S
056;006;01;2.0 - Automatico;L4, 2.0i, 8V;A
056;006;02;2.0 - Automatico;L4, 2.0i, 8V;A
056;006;03;2.5 - Automatico;L4, 2.5i, 8V;A
056;007;01;30 GV - Automatico;V6, 3.0i, 24V;A
056;007;02;30 GV - Sincronico;V6, 3.0i, 24V;S
056;007;03;GLE - Automatico;V6, 3.0i, 24V;A
056;007;04;GXE - Automatico;V6, 3.0i, 24V;A
056;007;05;SE - Automatico;V6, 3.0i, 24V;A
056;007;07;GXE - Sincronico;V6, 3.0i, 24V;S
056;007;08;SE - Sincronico;V6, 3.0i, 24V;S
056;007;09;SL - Automatico;V6, 3.5i, 24V;A
056;007;10;S - CVT;V6, 3.5i, 24V;CVT
